Ed,12/11/08,10:51am,"Hello Everyone! I had to work some extra hours so a little tried, but wanted to check in with everyone to make sure all is ok! Pat I am sorry about your issues with your ex. He is a (excuse my french) F-cking Moran for doing that to you. You know what they say, ""what goes around comes around."" Hopefully his D-ck will fall off. :D Happy Birthday Milkshake and have a wonderful day!!! Wallander my friend how are you my friend. Hope all is well. I wish the pollmaster would give us another poll. This one is so outdated. Maybe this person is not changing it because he or she is enjoying our conversations. Everyone be safe and take care!"
Wallander,12/11/08,8:52am,"Correction, it was MILKSHAKE who mentioned the ""WOW poll"". Happy birthday Milky. I hope you have a WONDERFUL ""Milky day""!;-) Btw i saw Mr Sparta Pat...awfully cute. Cats are fantastic creatures."
Milkshake,12/11/08,8:15am,"Hey Pat! Couldnt tell you about my birthday, because the big day is TODAY!..........TODAY is my birthday! 12/11. I am 41 years old. Don't know how it is yet. Still too early."
Wallander,12/11/08,7:11am,"Hi there again Pat. I made a GIANT error yesterday when i called that pillow ""my ticking heart""! LOL....i had to go & find a re-run of that News program on the net, and it turned out that the name of that pillow is simply ""My Beating Heart"". It has been designed by a guy who lives in NY called Yuri Gitman. Anyways when you google the name My Beating Heart, it is the very 1st article that shows...so it is very easy to find! Once again i'm sorry for that GIANT blunder from yesterday. With regards to your ex, you have made me very curious now! But i believe you when you say that he was insensitive & careless towards you. You deserve A LOT better than that Pat, and you KNOW it. ;-) Anyways i hope my correcting the error from yesterday, will be of help. I know i'm going to get one of those pillows myself, once they have been imported here. Btw what is a ""wow poll"" Amanda??? Is it of political, spiritual, extra terrestrial or romantic nature?? Or something else completely different? Come on you guys, i'm pretty sure the admin of this poll could benefit from our help...btw i'm NOT the admin of these polls! Now you got me curious Pat.....hmm....which one of you people is the admin?? I'm putting my money on the LEAST conspicuous character in here."
Pat,12/11/08,5:11am,"Amanda, hey girl!!! Been missing you on here. If you didn't see my other comments in here, your website is beautiful and I know you're busy with that now. Yes, this poll just goes on and on. I bet the pollmaster is on vacation again. Milkshake, hey sweetie. You never have told us about your birthday yet. Hello, Ed, where are you at? Wallander, my ex and a partner started an asphalt business in the late 70s and early 80s. At first he brought home maybe around $500-$1,000 a week. Then very soon after that he was bringing home between $1,000-$3,000 a week home and the money was starting to roll in more and more. We were becoming pretty well off, BUT he decided he didn't want to be married anymore and didn't want his kids, so he walked away. He was messing around on me a lot. He liked girls from 12 yrs. to 17 yrs., also, and even older. He was a man wh*re. He gave me an STD he got from some sl*t and at that time I was so innocent, the doctor had to explain what that was to me and I started crying so hard. There is so much more to this, you wouldn't believe. I'll add more later as we go on. It hurts if I say too much at a time, so I'll say a little more as time goes by. Enough of that crap though, I have to close my heart again now...not from love, but the remembrance of all the horrible pain. No, Wallander, I didn't see on the news about that heart pillow, but I'm going to check it out, ask my cardiologist about it and get his okay on it, then buy me one. Thank you soooo much for letting all of us know about that. Here's a whole bunch of hugs and a kiss on the cheek."
Amanda,12/10/08,7:41pm,Hasn't this pole been here for a month now???
Milkshake,12/10/08,7:21pm,"I agree with Pat. Can we please make the next poll a real cool one? Something interesting. Something Fun! Something maybe out-of the ordinary. Something exciting! Something, like Wow! I think it's time for a change."
Wallander,12/10/08,2:10pm,"I came back to apologise for not having noticed your last posting Pat, and it turns out i'm twice behind now! Thanks for the 'keyword' for Youtube, i'm going to check it out first thing tomorrow when i've returned to my PC...i've been posting via my mobile. Come to think of it, i should get one of those G1 phones because my mobile is way too out of date to be of any use (or fun) when it comes to the internet. But it is somewhat interesting that your ex's name started with an 'R' Pat. Men with R names are USUALLY quite independant souls which makes them good in business & money matters. Anyways i dont mean to sound like i'm analysing someone i dont even know. Btw Pat i saw something on the news today that you might find interesting...infact i would recommend EVERYONE in here to go & check this out! I know i will because it is such an ingenious little thing, and it can be a tremendous help if you're feeling stressed or you need to center yourself, or just to bring your heart rate down to a calm & normal beat. The good thing is that it is in the US. . Anyways if i remember correctly you should Google the words ""my ticking heart"" , but if nothing special turns up, just go in the image section of Google and try to look for the image of heart-shaped pillows that pulsate with the exact speed of one's own heartbeat. It also has the intelligence which enables it to copy the exact heartbeat &heart-rate of its owner, and when you hold it close to your chest,it will gradually calm you down because you'll be able to hear your own heartbeat, which is being played in a tone/sound that has a calming effect on you. Anyways something tells me you guys already might know about this pillow but if you should purchase one, i'd love to know how many hearts you guys would give it, out of 6??! Talk later everyone. Love you back Pat."
Pat,12/10/08,2:05pm,"And something else... I can't believe the name D*ck was blanked out. It is only a name! But then we can say ""damn"" on here and probably other words that I haven't tried. WOW!!! I usually will put an asterisk in a letters place. What if some kid is in school now with the name D*ck? Are they going to call him ""blank"" or ""no name"" or sue the parents for giving him that name or take them to court to have his name changed? This is so hilarious, not in a funny way! I mean...come on..."
Pat,12/10/08,1:28pm,"Whoops!!! One huge mistake on sentence, correctly it was meant to be......""it WASN'T said in front of women and girls. Second mistake...reading instead of ready."
Pat,12/10/08,1:01pm,"Wallander, I'm laughing, you are so crazy!!! **** is one of the nicknames short for Richard. Others are ****y, Rick, Ricky, and Rich. I know because my ex-hub's name was Richard, everyone called him Rick mostly. I think the name was really popular from the 1930s-1950s. There wasn't sexual connotations during that time. If there was, it was said in front of women and girls. I remember ready the **** and Jane books in the first grade. You still got me laughing."
Wallander,12/10/08,12:41pm,"Here is a fun little trivial info from my life...it's actually something that had me baffled today when it suddenly struck me...i could suddenly remember my first ever English lesson, on the very 1st page of our 3rd grade school [it used to be the 3rd grade back when i was a little kid but i believe the kids today begin their English classes already in the 1st grade of school] but the amazing thing was(& i'm still amazed when i think about it) that the very 1st sentence that we had to learn was ""This is D!ck"" and right by it, you saw a drawing of a man who was presumably this guy called D!ck... LoL...btw i went to go to a private school from the start of 1st grade until the 4th grade,and i can recall that our English books came from an American publication. I was just wondering today if there was actually a 'purpose' behind the idea of using the word ""D!ck"" in our text books by that American publication company...perhaps aimed at the young female students, so that they'd be familiar with the word?!! LoL...I wouldn't know,but i think it was actually an ingenious idea...my only regret is that they didn't have any names like ""Beaverhausen"" for us boys!! :p"
Pat,12/10/08,11:55am,"Wallander, that's why I laugh at all these goofy little jokes. To me, they are so funny! I don't really know what kind of cool poll could be put in here. I've gave suggestions, but I guess they aren't cool enough. Just kidding!! The ones you suggested are good, but who knows what the pollmaster will do! (Aren't you curious about this person? I know I am. I bet whoever it is, they are one of the people in here. I just have that feeling). It would be nice between now and when the holidays are over, that the polls would be light. After that, we can all growl at each other some.-Ha! Ha! Don't watch those scary things on youtube, even if it is enticing. Here's one for you: Type in ""the mean kitty song"". I always watch for new ones. It is about a cat named Sparta. It is so cute. There are different ones to watch. Let me know what you think. Love ya."
Wallander,12/10/08,9:11am,"Hahaha...that was cool Pat. i actually enjoy those types of ""DUH jokes""...:-D...and i agree, it's about time we had a brand new poll. What would you guys recon, would be an excellent (or ""cool"") topic for a new poll? Something about love, or relationships perhaps?? Or maybe something about Astrology? Maybe the best of poll topics are the ones that aren't TOO high-flying,&rather something simple & more down to Earth. I sure could use something trivial myself. I've been frightening myself a little too much by watching some really scary clips on Youtube. :p"
Pat,12/10/08,5:02am,"Poll Master, please give us a new poll, pppllleeaaassseee!!!! Make it a real cool one."
Pat,12/09/08,1:12pm,"Joe and Wallander, those jokes were so funny! You got me to giggling. It also reminded me about two boys that were sitting next to me at my neice's play(which by the way she performed superbly.) They were telling each other jokes during a fifteen minute intermission. I heard them and started laughing. I could only remember a few of the jokes on here and I told them and they got 'em and laughed. After that, it was ""Ma'am, here's one..."" and ""Oh, oh, ma'am here's a good one..."", they told so many and I have never been good at remembering jokes through the years. I remembered a couple of them. ""What's black and white and black and white and black and white?..........A zebra stuck in a revolving door."" ""What did the worm say to the other worm when he was late?..........Where in earth have you been?"" That zebra joke reminded me of one I heard years ago. ""What's black and white and read/red all over?..........A bashful zebra."" My daughter knows some that a friend of hers told her. I can't tell the real dirty ones, but there were a few cute ones. I'll write them down tonight if I don't forget by the time I get home. By the way, where in the world is Milkshake and Bam Bam? You two are always right in here a lot! Can you not tell that this poll is over? I read what you two said about the Canadian guys, too. One that my mom always has always loved is Micheal J. Fox. It's sad he's sick and can't perform anymore, because he is a very funny comical actor."
Wallander,12/09/08,12:25pm,"A little boy asked his mother: ""Mummy, why are you white and I am so dark?""...the mother: ""DonВ’t even ask me that, everytime I remember that party...well, lets just say you're REALLY lucky you donВ’t bark."""
Joe,12/09/08,9:24am,"What is the difference in a condom and a coffin. !Ans, you come in one and go in the other"
Wallander,12/09/08,9:04am,"Thanks for the kind words Ed. Your honesty has been very moving for me personally, so i felt i had to also give something back. Btw i also wanted to say that i hope you guys do NOT relate the previous comment with any of the things we've been saying in here! I just FELT LIKE posting the lyrics of that song, so that anyone who wanted to see the clip with Cocteau Twins, would know what she was singing....in most of CT's songs, it is only the music & the singer's vocal talents that are the most significant! Thanks for understanding. : )"
Wallander,12/09/08,8:05am,"[http://www.youtube.com/watch?v=9PztGDp8L7A] PINK ORANGE RED by Cocteau Twins: He draws his horses/Pretend your anger/And draws his horses/Being chosen also [Repeatx2: Please get up/Fall, please get up/Fall, please get up/Don't ruin yourself] So see and hear/Sultitan-itan/So see and hear/Plain tiger-iger/In my heart/Set you right up/In my heart/I sing this song/Back you up/How messed I am/Back you up/I consider/So he got up/I must see him/I must see him/And all got up/Sore got he/Apalled got up/Apalled got up/I'm in this song [instrumental bridge] So see and hear/Sultitan-itan/So see and hear/Plain tiger-iger/And my defeat and hope and my defeat and hope and my defeat and hope, And sad and hope and sad and hope and sad and hope, Might not feel down (Don't listen, now) [Repeat until fade out] --- I think Liz Fraser(the vocalist of Cocteau Twins) is 1 of the loveliest creatures on planet Earth!!! Pat, you're also very close to that category yourself! ;-))"
Ed,12/09/08,7:41am,"Good Morning to all! Pat, yes height runs in my family. My father was 6 foot 8 inches before he passed away 10 years ago, and my Mom is 5 feet 10 inches tall and is still kicking. Pat I think we are all past being ghost friends and I would consider it an honor being your friend. You are one terrific lady! Wallander thanks for being a voice out there that cares about his fellow human beings. You both are gifted people. Thanks for caring! You all have a Great Day!"
Pat,12/09/08,6:05am,"Seems like a great beautiful day so far. Yes, join us, Life Enjoyer. The more, the merrier. Wallander, you did lift a big man up. I thought the same thing when he said his height!!! I could visualize that height above my 5' 4"". Ed, does the 6 foot and over height run in the family? I had to tease you a little bit. So can I stop saying ""ghost friends"" and go to just...friends?"
Wallander,12/09/08,5:21am,"Hi everyone. Thanks for the kind words Pat & Ed & Life Enjoyer...btw Life Enjoyer if you happen to be new, welcome! It makes me TWICE as happy to hear that i was able to have a positive impact on someone else's life. I couldn't have asked for a better 'reward'! On a more comical note though, i feel rather proud of myself for being able to ""lift up"" such a BIG guy...;-D...Dang, i sometimes hate my Mom & Dad for their genes...LOL...but seriously, i hope the remaining days of 2008 treat you all WELL...we'll talk again soon....love ya' all...btw go & hear this song by Cocteau Twins, and you'll immediately feel nice & mellow....the address is here: [http://www.youtube.com/watch?v=K51vZA9PwG4]"
Ed,12/08/08,1:37pm,"It is hard to show emotion sometimes. I am a big man of 6 feet 7 inches and was raised that men do not cry, they are suppose to hold it in, protect the family etc. Reading the comments from Wallander and Pat has really touched me. I will never forget it. Like I said this morning. I really enjoy talking with everyone and I feel proud to know all of you if only it is on this webpage. I only wish all of you the very best and Pat I include you in my prayers every day. I feel that Pat and Wallander and others like Milkshake (You make me laugh) on this website saved me. I know it sounds crazy, but I have not opened up to anyone like this in a long time. It feels good like a weight has been taken off my shoulders. I know I am rambling on, sorry. I guess what I am trying to say is Thank You and God Bless all of you!"
Pat,12/08/08,11:07am,"Hi, everyone! I hope all is well. Ed, I wrote this little poem for you:""Even though your heart does ache. You're strong and it will mend. With this season hard to partake. Love and warmth and peace I send."" I thought about you over the weekend. I celebrate Christmas and the Winter Solstice(different family members.) Wallander, that was such a strengthening and kind note that you wrote to Ed. Tom, I don't know if that's true or a joke, but it was funny. Sorry, if it was true. Ocean, you don't live in America, so you don't fully understand the whole picture. I'm glad you are proud to be a Canadian. I, myself, have never thought Canadians were apathetic. But someday Canada, like other neutral countries, will feel the power that lurks the earth to conquer it.(I am talking about the 1% that rule world-wide.) Ken, Canada is beautiful and layed back. To me, that is not boring, but very desirable. Jim, I guess if O'bama didn't join a secret society, he would end up like Kennedy. Jimbo, what you said was funny, but Milkshake, what you come back with was hilarious. Yes, Claire, we can only wish for a new poll!!!"
Milkshake,12/08/08,7:44am,"Dear Obama: Since you are a cigarette smoker, do you think you can lower the price of cigarettes? Sometimes I get this craving to smoke. Oh Bam Bam, I heard Canadian boys are cute too. LOL Take care Ed. Have a Merry Christmas!!"
Ed,12/08/08,5:10am,"Good Morning Everyone! I hope everyone had a wonderful weekend. I want to thank Pat, Wallander and others for there support. It is really a wonderful thing to be able to talk to people all over and find that people care about each other. I am not use to that and it is a great feeling. I truly am glad I came to this website. I consider all of you my friends. Thanks for the support it really means alot. I don't know if any of you celebrate Christmas, but I wanted to wish all of you a wonderful Christmas or Holiday Season and lets hope we all have a wonderful new year. We all could use it. Take Care everyone, and especially dear, dear Pat!"
Bam Bam,12/07/08,7:34pm,"Milkshake, Canada is fun and so are Canadian boys!"
Milkshake,12/07/08,12:14pm,Hey! Wait a second! Does that mean I have to stay single?
Jimbo,12/07/08,9:13am,Life is a **** but make sure you dont marry one
Life Enjoyer,12/07/08,7:46am,I agree with Wallander. You don't need to sweat the small stuff anymore Ed because you have finally made it to the other side. It's now time to enjoy life - again.
Claire,12/07/08,6:20am,New poll please.
Jim,12/06/08,3:10pm,I here Obama is going to Bohemiam Grove
Milkshake,12/06/08,9:14am,Hmmmmm. I always thought Canada would be lots of fun!
Ken,12/06/08,3:51am,Canada is such a bore of a country
Ocean,12/05/08,8:39pm,I am blown away by how fear-based you Americans seem to be. I am thankful to be Canadian (despite that we are labelled as APATHETIC)
Wallander,12/05/08,8:26pm,"To be upfront & honest with you Ed, i truly admire you for your tremendous progress...you have come a long way my friend!! And this ONLY goes to show, not only a courageous soul, but also a marvelous sense of intelligence & capability on your part, which ONLY a few ppl are able to do...so you should be INCREDIBLY proud of the amount of progress you've made in such a short span of time...it is almost miraculous, if you dont mind my saying. Most ppl(incl. myself) in your situation would have just sunk into the BIG BLACK HOLE that you were initially thrown into, without ever getting out again, or WANTING to get out! They would have become consumed by the sheer RAGE from such a predicament[losing one's own daughter so senselessly] and feeling as though the WHOLE world was plotting against one self, they would've just thrown in the towel & spent the rest of their darkened existence in that state of limbo!! I can tell you this much...you are TRULY an inspiration, and i am in complete awe of your will power & character! I think the word ""Hero"" would simply be the most fitting word that comes to my mind, & NOT AT ALL an unreasonable assumption of your character. And to Pat, have a nice weekend you LOVELY little thing!!! ;-)))"
Tom,12/05/08,4:14pm,"Just to let everyone know Im a student psychiatric nurse and today was my first day on a lock up ward for very ill psychiatric patients. Well been nervious and apprehensive went I arrived on the ward a gentleman cam up to me and asked me if anyone was in room 18 thinking this man was a fellow nurse I went and looked in room 18 I found noone .When I told the gentleman this he said ""Oh good Ive escaped"
Pat,12/05/08,2:31pm,Talk to everyone Monday! Have a nice weekend!
Pat,12/05/08,12:27pm,"Joe, hi! That little joke was funny. Of course I laughed. Thanks so much, nut. Ed, I am praying that something really good opens up to you for this time of year that is hard for you. I am praying you don't have to sell your home! Man, I really feel bad for you. I know you don't want pity, so it isn't pity, it is empathy. Happy thoughts! Happy thoughts! Happy thoughts! Know there are people who care. Anger or stress can really affect the body. I've had my moments growing up, because my dad was evil, cruel, abusive, vindictive with the world's most horrid temper. Trust me, it was really bad. I know it isn't good to keep things inside until you explode. I have taken many years to learn how to control and release any strong anger. There are times though when I get angry and I have to stop and think is it really worth it to my psyche...and it isn't, friend. Stress has been my big problem and now it has hurt me...but I don't meditate as much as I did at one time. I meditated as often as I could and at times I could stay in meditation for hours. Wallander, you crazy, crazy nut! I knew you would be the one to see beneath my problem. You tickle the sh** out of me! Yes, the pain and other symptoms were very real and kinda scary, but it upset me that it would disturb me at an inconvenient moment!!! See my dilemma? Now that is crappy. I'm glad you caught the comedy in it! I am laughing so hard it is taking a while to get this in here!!!"
Wallander,12/05/08,10:53am,"I know there was perhaps a more serious undercurrent in your comment from Tuesday 12/03/08, 2:17pm, Pat, but i couldn't stop laughing at the somewhat comical situation you had to go thru! And i agree with Ed, you always bring a breath of fresh air in here everytime i read your comments! I dont know, maybe my feelings are a little biased because i am a guy, and i may sometimes be subconsciencely influenced by my libido towards attractive women..nevertheless your sense of humor is TOTALLY your own, and i dont believe i'm the only one who's noticed it by now! ;-D"
Ed,12/04/08,5:22am,"Hi Pat! You have a wonderful attitude. I try every day to at least do one thing positive and reading this site and reading your thoughts helps alot. With Christmas coming around the corner it gets hard, so I try to put one foot in front of the other and try to keep myself busy. Most days its fine, but some days I don't even want to get out of bed. Today is a good day! Friends and coworkers tell me to sell my house and move on, but I am not ready for that or they tell me to see a shrink. Sorry I don't believe in them. I feel I have come a long way. My anger is not as bad as it use to be. I have never been on a website before. This is my first one and I like the chatter between everyone. Alot of the comments are funny and it makes me laugh. I think we have a pretty nice group of people on this site and I enjoy reading their comments everyday. Pat and everyone on this site, have a nice day and take care! Must go to work."
Pat,12/04/08,4:21am,"Loopy, that was funny and so cute. I read it to my mom and we both laughed. Every funny little joke that shows up I read it to my mom and sister. Everybody keep them coming. Laughter is medicine and I need all I can get. Thank-you so much. To everyone else, my mom read in a section of the morning paper where we live at that some barbers gave free hair cuts to the homeless, which was nice. But why does everyone wait until this time of season to go out of their way to do so many things and the rest of the year it is to hell with it?"
Joe,12/04/08,4:21am,I went to the doctor and told him I believed I was a pair of curtains. The doctor told me to pull myself together
Loopy,12/03/08,3:58pm,"I went to the doctor and told him everyone was ignoring me all the doctor said was ""next"""
Pat,12/03/08,2:17pm,"Hey, Ed, how are things going for you? I'm glad it was a joke, because I had to laugh! I have my so-so days and my bad days. There are a couple of other things that I enjoyed doing every now and then(one thing some of you know about, by hints), but I had to stop. I started having bad chest pains, felt dizzy and short of breath. The chest pains were the worst. I had to calm myself, slow my breathing and go into meditation, which was hard to do. But later, I was okay. My doctor told me to always call 911 whenever that happens, but I am trying my best to not feel like an invalid and I think it is ridiculous to call 911 everytime I have pains or whatever. Sorry for the complaining. I have to tell somebody, sometimes. I still haven't told my family everything yet. Amanda, (if you are still in here reading), I am so proud of you! Your website is beautiful! I knew it would be. I will visit you whenever I decide to get set back up at home again. I can't wait to see what else you come up with. It is nice to have a face to go with the name, also."
Ed,12/03/08,5:40am,"Hey Pat! Yes I was trying to make a joke...I was trying to make it lite. Bill was way to serious. Hell we need to give Obama a chance. There is nothing we can do about it but pray he does not screw us. I hope you are feeling better Pat. I look forward to your comments and jokes. Have to run, but Everyone (including Bill) have a Good Day!! :D"
Tee,12/02/08,8:18pm,"I read some of the comments. To those students if you donate your time you donate to charity. When I was a student I volunteer at a church helping students. It paid off because I know I reach at least one student. But when I did come across money I paid my tithes and that is consider charity. So if you give money, time, clothes, etc.... you give to charity."
Pat,12/02/08,2:51pm,"Milkshake, you and I know people have been preaching the end of time and the anti-christ for centuries. No one knows when anything like that will happen. Even if it is around the corner, in the Great Spirit's eye, that could be tomorrow, next week, next year, in 500 yrs., in 1,000 yrs., in 3,000 yrs. or more. I don't believe O'bama is the anti-christ. If that part of the bible is true, it is going to happen no matter who is where ever in this nation or the world. The change has been happening way before O'bama was even born. I don't believe it will come from this nation though. Talk more tomorrow. Bye."
Milkshake,12/02/08,1:09pm,Sorry Bill. NO! Obama is NOT the anti-christ!! And I don't believe Americans are that stupid to have an anti-christ president run the white house.
Pat,12/02/08,12:24pm,"Bill and Pammie, Hi. We just have to wait and see. Whatever happens would happen no matter who got in the White House. I just couldn't stomach another republican president. Ed, hey buddie. That was funny about the cats and dogs and dead people voting. I'm a very visual person and I could see that picture in my head. Sorry, if you meant it not to be funny. Wallander, you have it in you. Just trust yourself,(your intuition). Drop any barriers that try to hold you back. I feel like we are friends, even if it is ""ghost friends"", so keep me up on how things go. Love ya."
Wallander,12/02/08,11:09am,"That was really sweet Pat..thanks. I might have higher ambitions with regards to writing in the future, but as of right now i'm still in need of learning more about trusting my own judgments, and eventually about how to seek for new inspiration. Love ya' : )"
Pat,12/01/08,2:41pm,"Sue, I see you are a nut, also! That was so cute, I had to giggle. Shel, there is nothing wrong with that. I don't like to be approached, either. Wallander, thank you for the sweet compliment...but don't think I don't have my bad days I go through. I'm 53 years old and still learning lessons. We never get finished with life lessons. Some are pretty easy, many are pretty tough. You have been open and shared many of your rough times. I have never thought you were boring, I know my brother isn't. You are insightful and nice. When you are gone from here for awhile, I want to know if you find someone that can understand your moods and makes you happy, but remember it goes both ways for a relationship to work. I want you to be happy. You can be very romantic and boy are you something with those smooth words! You just have to learn from past mistakes and go on to the next level, Wallander. I'll tell my sign sometime. Bam Bam, hi! I'm glad you are back. I remember the news and everything concerning jim jones. My son was born in Sept. 1978. All those people died in Nov. of that year. I was 23 years old. It was on nationwide news(probably worldwide too) and was a horrible thing to happen. Most of those people didn't even have a chance once they got stuck in Guyana. He was a cruel pyschopath. Just think there are many people still out there just like that. Someone always wants to be a glorified God. That's when that person can be very dangerous to people. To Bill,(I think it was you ), I'll find that out when I submit this in. I forgot to write your name down. Now...I know you aren't blaming everyone for thinking that O'bama is a savior or saying that he is like Kennedy. So I'm not fussing when I say that I have never compared him to Kennedy or said he was a savior. I just look back at the last 28 years and 20 of those were under the republican party. I know I have repeated this over and over...but know one has ever given a true statement about what the republicans have done to this nation during all that time. I always hear the democrat party has ruined this nation. Truly, it is all of them that does something to hurt us and we keep letting them. All I know is we didn't need another republican in. All we can do is watch closely what O'bama does when he gets into the White House. If he is a muslim...well, the people in this nation have already let the muslims have more rights than any other religion that lost rights years ago. One school up north of the U.S. has taken jello out of the lunch, because it has a base ingredient of pork and muslims don't eat pork. Why was that allowed to happen so easily? Why do they have several prayers a day set aside for them in school when other kids with other different religions don't? The teachers even cover the windows for them. Why did a school somewhere else in the states take a cross out of their school because it offended the muslims? Why? Why? Why? All of that happened these past several years with bush in the White House. Not mad, just curious."
Pammie,12/01/08,12:04pm,"Who cares anymore who is president!!! If this new jackass can help me save my job and home then let him do it. I am afraid to many people think he can do something for the economy but he won't. He will fall right into the old grind just like every other president before him. The Black people just voted for him thinking that he is their salvation, that's funny!!! The young college idiots have no idea what they voted for, they are used to Mommy and Daddy footing the bill so they don't understand what tax increases are or what it is like to earn a living and keep your head above water. So with all that said, I am going to give this jackass a chance to see if he can help us, but I would not put any money on it. Merry Christmas Everyone! I guess I am politically incorrect for saying that, To Bad!"
Ed,12/01/08,11:36am,"Bam Bam and Bill it does not matter anymore, because the jerk is going to be the president and there is nothing we can do except pray that the next four years go by fast and that we don't get screwed to bad that the next president which will be a Republican can straighten out the mess Obama will put us in. So people hang in there it is going to be a very unstable ride for the next four years. Bill you need to control your anger. It doesn't to any good to get upset. The people who voted and voted twice and sometimes voted three times and also the dogs and cats and even dead people voted, no wonder he won! That's what I call democratic democracy!!! :P"
Bill,12/01/08,11:10am,"Bam Bam, I am not ignorant just speaking the truth about a man who's friends and associates are extremly questionable. He has you all believing that he is the savior, Bull! The man is the Anti-Christ and you will see. America is in big trouble with this Muslum in charge....Yes I said Muslum. Who knows you Obama lover's keep comparing him to Kennedy and we all know what happened to him. :)"
Bam Bam,12/01/08,8:45am,"I can't beleive this poll is still current my goodness. Hope everyone had a great TG! I have to say something Off topic here...I just watched a documentary on Jim Jones and the massacre in Guyana. I just have to say whomever compared the people who followed him to those people who beleive in Obama's ability to lead the country, I'm just filled with disgust. I'm also sure that the people who survived are aghast as well. There were so many people that didn't want to die and so many that tried to leave and were shot with a shotgun in the head. This comparison is grossly stated. Whoever made this comparison should be ashamed. The first congressman was murdered, an entire newsteam except for one person, and so many others that weren't there as a part of the cult. What a sick, sick comparison to make. Thanks I had to say it did anyne else see that documentary? I'm sure they aired because of all the comments and comparisons certain ignorant folks were making."
Wallander,12/01/08,12:44am,"On Michael Lutin's internet site[http://www.michaellutin.com/nextweekreview.html] he has put up 2 images next to one another, where in the 1st image you see a man & a woman in a car, and the woman is telling the husband to ""WAKE UP"", obviously because she is seeing something down the road, while the husband looks like he's taking a nap behind the wheel.....and on the 2nd image you see the Planet Earth being hit by a gigantic astroid or a meteor...and at the bottom of these 2 images he says ""the meteor has struck Earth, if you get the joke"". So this is basically what Michael Lutin thinks of the new Pluto in Capricorn!! But then again, nearly all Astrologers are notoriously known for their rather dark & cynical view of the future....lets just hope this statement is also well-fitting with regards to Michael Lutin's view of the future! Speaking of something totally different, i came across a VERY horrifying Youtube clip last week or so--COMPLETELY by accident, i might add--and ever since having watched only 1/3 of that clip, i've been having some TERRIBLE sleepless nights! Please send your prayers my way, so that i can start to sleep better again! And do NOT ask me for the content or the name of that video clip, because no one in the right mind should ever watch such things, even if you happen to be a thrill-seeking enthusiast! I just wished i'd seen that clip with someone else, obviously because it has such awful effects on you when you're watching it alone. Curiosity & obsessions can be such terrible things sometimes. Anyways my new motto is EASY & SHALLOW. ;-)))"
Milkshake,11/29/08,9:19am,"Thanks Wallander! Except I was sick yesterday...kind-of funny. Maybe it was pluto? Anyway, I believe Christmas time is a great time to donate to all kinds of charity!"
Wallander,11/29/08,3:01am,Happy Pluto day Milkish!!! : )))
Milkshake,11/28/08,8:30am,"Today is the DAY!! Finally, Pluto moves out of the sign Sagittarius!!!!!!!! Yippie!"
Wallander,11/27/08,11:46pm,"Oh wow Pat, i am so blown away by everything you said in your latest comment! I don't even feel i can ever re-pay you for all the warmth, love, fun, laughter, encouragement, wisdom & spreading positive energy, with me &everyone else on this poll!! Girl, you are TRUELY one of a kind! You should let scientists clone you, NOT as a selfish act, on the contrary, it would be a very selfless thing to do! (LoL) But joking aside, i'm going to check out all the keywords you mentioned regarding the Age of Aquarius. I have a few interesting ideas myself regarding the ""historical build up"" of the world& of mankind, in particular why the timing of Jesus Christ's arrival on the scene, was so perfect...if i get the chance, i'll try to put in my 2 Cents on that subject later on. Btw i enjoyed your description of the Cancerian man a lot. The fact that you have a brother who is a Cancer,COULD explain why i took a shine on you from the very moment i started reading your comments!? Mind you though, i personally find both male & female members of this sign, a bit on the boring side. I'm also VERY curious to know what your sign is, but since you haven't mentioned it until now, i have taken it as a sign that you'd rather keep it to yourself, which i respect. Anyways i'm going to stick around here in the polls a little longer until i've come across a nice local place on the net, but i won't be here as often as i have done before. Ciao. : )"
Shel,11/27/08,4:17pm,"I donate locally when I want to and am able to. Not when it is a certain season. I dislike being approached. I will make up my own mind, thank you! have a nice day! :)"
Sue,11/27/08,8:37am,Help my grannie has run off with a goat
