location,date,vaccine,source_url,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters
Albania,2021-08-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1358228-vaksinime/,1358228,776986,581242,
Albania,2021-08-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1373349-vaksinime/,1373349,785724,587625,
Albania,2021-08-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1376763-vaksinime/,1376763,787510,589253,
Albania,2021-08-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1386713-vaksinime/,1386713,792663,594050,
Albania,2021-08-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1396390-vaksinime/,1396390,797441,598949,
Albania,2021-08-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1405653-vaksinime/,1405653,802394,603259,
Albania,2021-08-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1415907-vaksinime-2/,1415907,807368,608539,
Albania,2021-08-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1427977-vaksinime/,1427977,812555,615422,
Albania,2021-08-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1444764-vaksinime/,1444764,818955,625809,
Albania,2021-08-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1458048-vaksinime/,1458048,824170,633878,
Albania,2021-08-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1472316-vaksinime/,1472316,830396,641920,
Albania,2021-09-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1485250-vaksinime/,1485250,836613,648637,
Albania,2021-09-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1499898-vaksinime/,1499898,844304,655594,
Albania,2021-09-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1539232-vaksinime/,1539232,865281,673951,
Albania,2021-09-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1553626-vaksinime/,1553626,872116,681510,
Albania,2021-09-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1567313-vaksinime/,1567313,879459,687854,
Albania,2021-09-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1579402-vaksinime/,1579402,885981,693421,
Albania,2021-09-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1589575-vaksinime/,1589575,890978,698597,
Albania,2021-09-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1598196-vaksinime/,1598196,895363,702833,
Albania,2021-09-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1601552-vaksinime/,1601552,896926,704626,
Albania,2021-09-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1610157-vaksinime-2/,1610157,900814,709343,
Albania,2021-09-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1618111-vaksinime/,1618111,904594,713517,
Albania,2021-09-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1625636-vaksinime/,1625636,908232,717404,
Albania,2021-09-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1632986-vaksinime/,1632986,911372,721614,
Albania,2021-09-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1640239-vaksinime/,1640239,914401,725838,
Albania,2021-09-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1649884-vaksinime/,1649884,918307,731577,
Albania,2021-09-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1657595-vaksinime/,1657595,921001,736594,
Albania,2021-09-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1665590-vaksinime/,1665590,923771,741819,
Albania,2021-09-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1674093-vaksinime/,1674093,926652,747441,
Albania,2021-09-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1683644-vaksinime/,1683644,929624,754020,
Albania,2021-09-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1693555-vaksinime/,1693555,932595,760960,
Albania,2021-09-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1715133-vaksinime/,1715133,938985,776148,
Albania,2021-09-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1723996-vaksinime/,1723996,941418,782578,
Albania,2021-09-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",http://www.shendetesia.gov.al/vaksinimi-anticovid-kryhen-1732549-vaksinime/,1732549,944011,788538,
Albania,2021-09-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1741373-vaksinime/,1741373,946495,794878,
Albania,2021-10-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1749106-vaksinime/,1749106,948553,800553,
Albania,2021-10-02,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1756040-vaksinime/,1756040,950620,805420,
Albania,2021-10-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1764714-vaksinime/,1764714,952949,811765,
Albania,2021-10-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1771542-vaksinime/,1771542,955083,816459,
Albania,2021-10-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1778093-vaksinime/,1778093,957147,820946,
Albania,2021-10-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1783984-vaksinime/,1783984,958874,825110,
Albania,2021-10-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1789592-vaksinime/,1789592,960652,828940,
Albania,2021-10-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1795351-vaksinime-2/,1795351,962281,833070,
Albania,2021-10-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1803799-vaksinime/,1803799,,834469,
Albania,2021-10-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1810433-vaksinime/,1810433,968117,842316,
Albania,2021-10-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1816580-vaksinime/,1816580,970703,845877,
Albania,2021-10-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1836856-vaksinime/,1836856,979655,857201,
Albania,2021-10-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1842661-vaksinime/,1842661,982467,860194,
Albania,2021-10-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1848634-vaksinime/,1848634,985320,863314,
Albania,2021-10-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1854615-vaksinime/,1854615,988414,866201,
Albania,2021-10-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1860335-vaksinime/,1860335,991371,868964,
Albania,2021-10-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1865942-vaksinime/,1865942,994446,871496,
Albania,2021-10-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1873903-vaksinime/,1873903,998130,875773,
Albania,2021-10-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1879391-vaksinime/,1879391,1000993,878398,
Albania,2021-10-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1891041-vaksinime/,1891041,1007734,883307,
Albania,2021-10-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1896652-vaksinime/,1896652,1011039,885613,
Albania,2021-10-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1901824-vaksinime/,1901824,1013959,887865,
Albania,2021-11-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1909861-vaksinime/,1909861,1018154,891707,
Albania,2021-11-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1926604-vaksinime/,1926604,1025180,898625,2799
Albania,2021-11-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1944676-vaksinime/,1944676,1031588,904858,8230
Albania,2021-11-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1947148-vaksinime/,1947148,1032457,905876,8815
Albania,2021-11-09,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1963359-vaksinime/,1963359,1037546,910845,14968
Albania,2021-11-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1971973-vaksinime/,1971973,1040015,913524,18434
Albania,2021-11-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-1980231-vaksinime/,1980231,1042227,916432,21572
Albania,2021-11-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2000104-vaksinime/,2000104,1047822,924194,28088
Albania,2021-11-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2016954-vaksinime-2/,2016954,1051540,930527,34887
Albania,2021-11-17,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2025561-vaksinime/,2025561,1053553,933630,38378
Albania,2021-11-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2033766-vaksinime/,2033766,1055690,936539,41537
Albania,2021-11-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2050342-vaksinime/,2050342,1059927,942903,47512
Albania,2021-11-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2074670-vaksinime/,2074670,1065961,951371,57338
Albania,2021-11-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2081782-vaksinime/,2081782,1067769,953489,60524
Albania,2021-11-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2096897-vaksinime/,2096897,1071871,959555,65471
Albania,2021-11-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2103351-vaksinime/,2101039,1072645,961013,67381
Albania,2021-12-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2111797-vaksinime/,2111797,1075332,965964,70501
Albania,2021-12-03,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2130714-vaksinime/,2130714,1080490,971974,78250
Albania,2021-12-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2141863-vaksinime/,2141863,1084071,975573,82219
Albania,2021-12-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2151065-vaksinime/,2151065,1087187,978333,85545
Albania,2021-12-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2161198-vaksinime/,2161198,1090591,981170,89437
Albania,2021-12-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2166207-vaksinime/,2166207,1092316,982658,91233
Albania,2021-12-12,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2196145-vaksinime/,2196145,1102621,992353,101171
Albania,2021-12-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2206089-vaksinime/,2206089,1105501,995500,105088
Albania,2021-12-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2216402-vaksinime/,2216402,1108572,998326,109504
Albania,2021-12-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2226267-vaksinime/,2226267,1111494,1001189,113584
Albania,2021-12-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2251010-vaksinime/,2251010,1119430,1008465,123115
Albania,2021-12-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2270522-vaksinime/,2270522,1126181,1013806,130535
Albania,2021-12-23,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2286235-vaksinime-2/,2286235,1131547,1018549,136139
Albania,2021-12-28,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-kryhen-2359656-vaksinime/,2316606,1141486,1031132,143988
Albania,2022-01-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2422058-vaksinime/,2356290,1155638,1049525,151127
Albania,2022-01-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2434722-vaksinime/,2367574,1160648,1053236,153690
Albania,2022-01-08,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2469435-vaksinime/,2398207,1175177,1060267,162763
Albania,2022-01-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2483112-vaksinime/,2410728,1179912,1064297,166519
Albania,2022-01-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2492816-vaksinime-2/,2419734,1183130,1067328,169276
Albania,2022-01-30,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2601267-vaksinime/,2523683,1210040,1111520,202123
Albania,2022-02-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2612804-vaksinime-2/,2612804,1250672,1156751,205381
Albania,2022-02-06,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2634377-vaksinime/,2634377,1255350,1166963,212064
Albania,2022-02-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2639523-vaksinime/,2639523,1256409,1169470,213644
Albania,2022-02-13,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2661838-vaksinime/,2661838,1261189,1179476,221173
Albania,2022-02-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2665804-vaksinime/,2665804,1262067,1181246,222491
Albania,2022-02-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2669695-vaksinime/,2669695,1262935,1182883,223877
Albania,2022-02-16,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2673183-vaksinime/,2673183,1263745,1184292,225146
Albania,2022-02-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2683715-vaksinime/,2683715,1265923,1188503,229289
Albania,2022-02-27,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2702638-vaksinime/,2702638,1269746,1196277,236615
Albania,2022-03-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2708574-vaksinime/,2708574,1270745,1198759,239070
Albania,2022-03-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2723146-vaksinime/,2723146,1273369,1204250,245527
Albania,2022-03-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2729969-vaksinime/,2729969,1274514,1206964,248491
Albania,2022-03-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2735318-vaksinime/,2735318,1275463,1208831,251024
Albania,2022-03-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2737859-vaksinime/,2737859,1275907,1209791,252161
Albania,2022-03-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2754244-vaksinime/,2754244,1278902,1215199,260143
Albania,2022-03-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2762715-vaksinime/,2762715,1280514,1217699,264502
Albania,2022-03-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2766890-vaksinime/,2766890,1281331,1218665,266894
Albania,2022-04-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2773475-vaksinime/,2773475,1282785,1220014,270676
Albania,2022-04-07,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2780674-vaksinime/,2780674,1284295,1221185,275194
Albania,2022-04-11,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2787225-vaksinime/,2787225,1285676,1222698,278851
Albania,2022-04-14,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2793310-vaksinime/,2793310,1287062,1223943,282305
Albania,2022-04-20,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://shendetesia.gov.al/vaksinimi-anticovid-2801345-vaksinime/,2801345,1288846,1226046,286453
Albania,2022-04-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,,,,290925
Albania,2022-05-01,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2825500,1299321,1230636,295543
Albania,2022-05-15,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2840948,1302093,1235781,302850
Albania,2022-05-22,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2866387,1319066,1239990,306637
Albania,2022-05-29,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2873654,1320244,1241712,310249
Albania,2022-06-05,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2883079,1322864,1244383,313660
Albania,2022-06-19,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2898881,1325464,1247475,320852
Albania,2022-06-26,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2906126,1326545,1248781,324545
Albania,2022-07-10,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2919443,1328497,1251391,331114
Albania,2022-07-24,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2934116,1330520,1253962,338290
Albania,2022-07-31,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2940709,1331453,1255342,341320
Albania,2022-08-21,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2956198,1334091,1258792,348385
Albania,2022-09-04,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2966256,1335654,1261243,352685
Albania,2022-09-18,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2974247,1336938,1262982,356077
Albania,2022-09-25,"Oxford/AstraZeneca, Pfizer/BioNTech, Sinovac, Sputnik V",https://covid19.who.int/,2978248,1337562,1263870,357344
