course_id,course_title,url,price,num_subscribers,num_reviews,num_lectures,level,Rating,content_duration,published_timestamp,subject
692920,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides/,20,1504,10,9,Intermediate Level,0.95,1.5,2016-01-05T20:31:49Z,Graphic Design
288110,Illustrator - Creating stylised images from a photo,https://www.udemy.com/illustrator-free-creating-stylised-images-from-a-photo-using-trace/,50,1500,11,9,All Levels,0.95,0.6833333333,2014-09-09T14:16:50Z,Graphic Design
438420,Ultimate Guide on Freelancing Career in Photoshop Design,https://www.udemy.com/freelancing-career-in-photoshop-design/,165,1479,49,82,All Levels,0.95,6.5,2015-04-30T19:41:43Z,Graphic Design
1257870,Photoshop CC 2015 Top New Features,https://www.udemy.com/photoshop-cc-2015-top-new-features/,0,1477,3,13,All Levels,0.95,0.65,2017-06-26T19:37:58Z,Graphic Design
585566,Master Adobe Photoshop Lightroom CC - From Beginner to Advan,https://www.udemy.com/master-adobe-photoshop-lightroom-cc-from-beginner-to-advan/,50,1468,190,141,All Levels,0.95,8,2015-08-18T19:30:59Z,Graphic Design
837798,✔️ Illustrator CC : Be a Graphic Designer in Illustrator CC,https://www.udemy.com/illustratorsupercourse/,25,1456,62,77,All Levels,0.95,6.5,2016-07-06T21:08:43Z,Graphic Design
1163768,Fundamentals of Character Design: From Concept to Vector,https://www.udemy.com/fundamentals-of-character-design-from-concept-to-vector/,50,1452,10,11,Intermediate Level,0.95,1,2017-04-01T03:45:46Z,Graphic Design
388104,Gimp In-Depth Essential Training Course: Free Photoshop Alt.,https://www.udemy.com/gimp-in-depth-essential-training-course/,20,1452,21,27,Intermediate Level,0.95,2,2015-01-08T19:48:25Z,Graphic Design
650720,Creare un logo con Adobe Illustrator,https://www.udemy.com/crea-il-tuo-logo-con-adobe-illustrator/,0,1447,121,13,All Levels,0.95,1,2015-10-29T00:10:41Z,Graphic Design
644914,Digital Illustration: Make A Custom Character Illustration,https://www.udemy.com/digital-illustration/,30,1440,16,14,Intermediate Level,0.95,1.5,2015-11-03T18:49:10Z,Graphic Design
733878,Adobe Illustrator Course in Urdu Basics Level Training,https://www.udemy.com/adobe-illustrator-course-in-urdu-basics-level-training/,0,1433,57,8,Intermediate Level,0.95,1,2016-01-19T17:22:59Z,Graphic Design
452092,Adobe Illustrator: Create a Quick & Easy Unique Illustration,https://www.udemy.com/create-quick-easy-original-illustrations-in-illustrator/,95,1418,57,19,All Levels,0.95,1.5,2015-03-22T23:59:21Z,Graphic Design
908324,Learn Basics Of Adobe Illustrator,https://www.udemy.com/learn-basics-of-adobe-illustrator-under-30-minutes/,25,1401,30,12,All Levels,0.95,0.7,2016-09-12T19:15:36Z,Graphic Design
638040,Adobe Photoshop Essentials: Master Adobe Photoshop CS6,https://www.udemy.com/adobe-photoshop-cs6-essentials-how-to-use-photoshop/,100,1373,5,63,All Levels,0.95,2.5,2015-11-18T17:47:26Z,Graphic Design
555952,Learn UI/UX and Mobile App Design in Photoshop from Scratch,https://www.udemy.com/learn-uiux-and-mobile-app-design-in-photoshop-from-scratch/,145,1367,61,31,Intermediate Level,0.95,3,2015-08-06T20:22:52Z,Graphic Design
1047436,How to Draw and Sketch for Beginners,https://www.udemy.com/drawing-and-sketching-for-beginners/,150,1360,175,79,Beginner Level,0.95,9,2017-01-25T22:07:38Z,Graphic Design
1092766,Create Mobile App Design from Scratch in Photoshop,https://www.udemy.com/create-mobile-app-design-from-scratch-in-photoshop/,125,1359,7,24,All Levels,0.95,2.5,2017-02-01T04:40:24Z,Graphic Design
1091360,How to Draw Majestic Animals: Cats,https://www.udemy.com/draw-majestic-cats/,35,1356,4,11,All Levels,0.95,1,2017-02-23T23:09:23Z,Graphic Design
286508,Graphic design - The Quick Guide,https://www.udemy.com/graphic-design-the-quick-guide/,30,1350,29,11,Beginner Level,0.95,0.6333333333,2014-08-29T08:03:27Z,Graphic Design
960326,Advanced Features in Adobe Illustrator,https://www.udemy.com/advanced-features-in-adobe-illustrator/,30,1348,6,14,All Levels,0.95,1,2016-10-12T17:13:16Z,Graphic Design
1131780,"Whiteboard Animation, Beginner To Expert - In 1 Hour!",https://www.udemy.com/whiteboardanimation/,20,1343,25,16,All Levels,0.58,1,2017-03-14T20:52:30Z,Graphic Design
654038,How To Sell Your Art Online With ETSY,https://www.udemy.com/how-to-sell-your-art-online-on-etsy/,100,1338,38,35,All Levels,0.45,3,2015-11-11T01:26:13Z,Graphic Design
349144,Photoshop: Learn Digital Painting Basics in Photoshop,https://www.udemy.com/photoshop-painting-tutorial/,20,1332,31,24,Beginner Level,0.02,2,2014-12-06T05:51:03Z,Graphic Design
978576,The Complete Figure Drawing Course HD,https://www.udemy.com/the-complete-figure-drawing-course-hd/,50,1323,136,225,Beginner Level,0.37,78.5,2016-10-11T21:40:06Z,Graphic Design
1027480,Create Animated Gif Advertising Banners in Photoshop CC,https://www.udemy.com/learn-how-to-create-animated-gif-advertising-banners-in-photoshop-cc/,85,1310,9,20,Beginner Level,0.97,1,2017-01-10T21:46:22Z,Graphic Design
1015308,Mobile App Design in Photoshop from Scratch - UI & UX DESIGN,https://www.udemy.com/mobile-app-design-in-photoshop-complete-music-app-design/,195,1282,17,19,All Levels,0.97,2.5,2016-12-28T19:24:07Z,Graphic Design
642656,How to Create Kindle & Ebook Covers with Canva,https://www.udemy.com/professional-kindle-ebooks-covers-canva-amazon-ibook-store-covers/,30,1279,3,33,All Levels,0.97,1.5,2015-10-21T00:07:15Z,Graphic Design
1153710,Learn Adobe Photoshop from scratch to professional,https://www.udemy.com/learn-adobe-photoshop-hot-skill-of-today/,20,1276,3,19,Beginner Level,0.97,3.5,2017-04-05T21:50:14Z,Graphic Design
447210,Photoshop | GIMP: Quick & Easy Image Hacks for Beginners,https://www.udemy.com/photoshop-gimp-spotlight-top-image-hacks-you-need-to-know/,135,1275,26,42,All Levels,0.97,3.5,2015-05-27T19:07:13Z,Graphic Design
1068902,Learn How To Design a Logo in Adobe Illustrator in 30 Mins,https://www.udemy.com/30minlogo/,50,1270,53,14,Beginner Level,0.97,0.5,2017-01-16T22:00:29Z,Graphic Design
144222,"YOU can Draw, Shade and Paint a Mixed Media Girl...today!",https://www.udemy.com/paint-a-mixed-media-girl/,30,1249,44,19,All Levels,0.97,3,2014-01-28T02:30:26Z,Graphic Design
546832,Learn Adobe Photoshop in 1 Hour,https://www.udemy.com/learn-adobe-photoshop-in-1-hour/,50,1235,15,10,Expert Level,0.97,1,2015-07-07T23:16:37Z,Graphic Design
412864,Typography 101: Picking the Right Fonts for Business Success,https://www.udemy.com/typography-fonts-business/,75,1224,10,15,Beginner Level,0.97,1.5,2015-04-20T18:03:34Z,Graphic Design
435626,A Beginners Guide to creating Vector Graphics With Photoshop,https://www.udemy.com/beginners-guide-course-to-vector-graphics-with-adobe-photoshop-course/,20,1207,5,19,All Levels,0.97,2,2015-04-05T18:48:19Z,Graphic Design
770622,Bring your sketch to life - learn digital illustration,https://www.udemy.com/digital-illustration-with-illustrator-and-photoshop/,70,1202,68,36,All Levels,0.97,3.5,2016-04-29T00:39:55Z,Graphic Design
834114,Character Concept Design for Beginners,https://www.udemy.com/character-concept-design-from-beginner-to-pro/,175,1197,55,98,All Levels,0.97,16.5,2016-09-18T17:56:23Z,Graphic Design
711688,Learning Photoshop CC 2014 in Egyptian Arabic,https://www.udemy.com/photoshop-egyptian-arabic/,70,1150,68,25,Beginner Level,0.97,3.5,2016-01-10T16:24:47Z,Graphic Design
640426,Make Tech circles in Adobe Photoshop and Illustrator,https://www.udemy.com/make-tech-circles-in-adobe-photoshop-and-illustrator/,200,1150,10,13,Beginner Level,0.97,1,2015-10-14T22:05:30Z,Graphic Design
1160004,Design a logo for FREE in Inkscape,https://www.udemy.com/logoinkscape/,100,1148,26,42,All Levels,0.97,2,2017-05-01T18:32:43Z,Graphic Design
784478,Make Flat Design Space Ships in 30 Minutes in Illustrator!,https://www.udemy.com/make-flat-design-space-ships-in-30-minutes-in-illustrator/,50,1146,41,5,All Levels,0.97,0.55,2016-04-06T20:26:56Z,Graphic Design
951304,The Play-Doh Technique: Fun Hand-made Vectors In Illustrator,https://www.udemy.com/play-doh-technique/,20,1145,42,20,All Levels,0.97,0.6333333333,2016-09-06T23:42:39Z,Graphic Design
546848,Learn to code in Python and learn Adobe Photoshop today!,https://www.udemy.com/learn-to-code-in-python-and-learn-adobe-photoshop-today/,50,1132,1,29,Beginner Level,0.97,2,2015-07-08T00:15:12Z,Graphic Design
857144,FACEBOOK COVERS IN POWERPOINT,https://www.udemy.com/design-facebook-covers-in-powerpoint/,95,1123,31,13,All Levels,0.22,0.6333333333,2016-05-23T18:15:45Z,Graphic Design
185092,Design while you learn InDesign CC,https://www.udemy.com/design-while-you-learn-indesign-cc/,20,1116,3,21,All Levels,0.14,2.5,2014-04-07T17:28:14Z,Graphic Design
950894,photoshop - CURSO DE PHOTOSHOP DO BÁSICO AO AVANÇADO,https://www.udemy.com/photoshop-do-basico-ao-avancado/,100,1110,183,77,All Levels,0.07,10,2017-02-06T17:22:18Z,Graphic Design
631148,Create Beautiful Compelling Social Media Banners With Canva,https://www.udemy.com/stunning-images-for-social-media-with-canva/,50,1098,3,34,All Levels,0.16,1.5,2015-10-14T22:01:19Z,Graphic Design
532140,Getting Started With Photoshop CC,https://www.udemy.com/getting-started-with-photoshop-cc2/,75,1090,14,45,Beginner Level,0.18,4.5,2015-06-19T22:25:42Z,Graphic Design
472592,App Design + Web Design + Photoshop = Combined Course,https://www.udemy.com/photoshop-superhero/,115,1087,6,24,Beginner Level,0.57,2,2015-04-27T21:32:04Z,Graphic Design
938680,Logo Design Made Easy: Create your own logo in PowerPoint,https://www.udemy.com/logodesignmadeeasy/,20,1086,17,8,All Levels,0.96,1,2016-11-22T16:30:46Z,Graphic Design
65596,Learn to create beautiful web interfaces and logos,https://www.udemy.com/how-to-create-beautiful-web-designs/,20,1085,76,10,All Levels,0.52,1,2013-07-17T18:18:02Z,Graphic Design
397946,Easy Steps To Become A Photoshop Expert,https://www.udemy.com/easy-steps-to-become-a-photoshop-expert/,20,1081,11,47,All Levels,0.78,8,2015-01-29T04:40:00Z,Graphic Design
637066,Learn Digital Drawing in Photoshop,https://www.udemy.com/digital-drawing-in-photoshop/,20,1080,15,13,Beginner Level,0.76,2,2015-10-12T21:21:22Z,Graphic Design
428220,How To Make Professional eBook Covers For FREE,https://www.udemy.com/kindle-millionare-learn-how-to-make-ebook-covers-like-a-pro/,20,1080,6,35,All Levels,0.14,3,2015-02-26T15:24:08Z,Graphic Design
406504,Become an InDesign Pro in 10 Skills,https://www.udemy.com/become-an-indesign-pro-in-10-skills/,105,1079,172,35,All Levels,0.85,5,2015-08-21T22:22:39Z,Graphic Design
656914,Cartoon Game Logo Design using Photoshop,https://www.udemy.com/cartoon-game-logo-design-using-photoshop/,20,1076,11,15,Beginner Level,0.55,2.5,2015-11-11T18:54:16Z,Graphic Design
1216132,Learn Adobe Illustrator: Semi-Automatic Mandalas Drawing,https://www.udemy.com/learn-adobe-illustrator-semi-automatic-mandalas-drawing/,200,1076,15,15,All Levels,0.42,1,2017-05-22T22:53:46Z,Graphic Design
625920,Make tech circles in Photoshop in 30 minutes!,https://www.udemy.com/learn-to-make-fancy-tech-circles-in-photoshop-in-30-minutes/,50,1056,15,8,All Levels,0.1,0.5666666667,2015-10-09T23:10:51Z,Graphic Design
775252,LOGO DESIGN IN POWERPOINT,https://www.udemy.com/logo-design-in-powerpoint-create-logos/,95,1046,12,28,Intermediate Level,0.03,1,2016-04-15T18:02:17Z,Graphic Design
1012262,Icon & Logo Symbol Design in Adobe Illustrator,https://www.udemy.com/icondesign/,100,1043,27,30,Beginner Level,0.47,2,2016-11-23T22:57:18Z,Graphic Design
1245392,Voxel 3D Model Creation Course,https://www.udemy.com/voxel-3d-model-creation-course/,0,1031,9,8,All Levels,0.8,0.65,2017-06-08T22:46:39Z,Graphic Design
628440,Inkscape For Beginners 2016/2017,https://www.udemy.com/udemy-master-inkscape-beginner-course-20162017-unofficial/,40,1029,52,26,Beginner Level,0.93,4,2016-09-26T17:24:45Z,Graphic Design
787096,Most Wanted Flat Design Techniques #3: Office Space,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-office-space/,95,1028,2,26,All Levels,0.81,2,2016-03-17T18:49:15Z,Graphic Design
787204,Most Wanted Flat Design Techniques #2: Hipster Businessman,https://www.udemy.com/flat-design-flat-ui-design-flat-colors-flat-design-hipster-businessman/,95,1016,5,25,All Levels,0.76,1.5,2016-03-17T16:47:34Z,Graphic Design
727510,How To Become An Etsy Wholesale Seller,https://www.udemy.com/how-to-become-an-etsy-wholesale-seller/,100,1013,0,25,Intermediate Level,0.24,2.5,2016-03-29T22:34:30Z,Graphic Design
1195812,Getting Started With Digital Painting Using Krita,https://www.udemy.com/getting-started-with-digital-painting-using-krita/,20,1011,15,11,All Levels,0.76,0.6,2017-05-02T21:49:34Z,Graphic Design
632702,Adobe Suite : Unleash your creativity & benefit from it !,https://www.udemy.com/learn-to-animate-design-earn-up-to-100-per-hour/,200,1005,4,46,All Levels,0.11,9.5,2015-11-09T23:01:14Z,Graphic Design
550360,GIMP for Beginners. Make Your Own Professional Book Covers,https://www.udemy.com/gimp-for-beginners/,20,1002,29,44,Beginner Level,0.87,6.5,2015-07-10T22:09:07Z,Graphic Design
1269190,7 Secrets To Designing In Black and White,https://www.udemy.com/secrets-to-designing-in-black-and-white/,100,1000,1,12,Intermediate Level,0.79,1.5,2017-06-27T19:55:18Z,Graphic Design
410974,Learn  After Effects and master 3d layers in after effects,https://www.udemy.com/the-basics-of-after-effects/,20,987,2,29,All Levels,0.76,1.5,2015-02-23T08:05:26Z,Graphic Design
996868,How to Design a Logo in Adobe Illustrator,https://www.udemy.com/logoworkshop/,100,972,44,24,All Levels,0.07,1,2016-11-14T15:26:17Z,Graphic Design
397204,Typography Design: Learn Web Typography The Practical Way,https://www.udemy.com/typography-design-learn-web-typography/,20,970,9,34,Intermediate Level,0.12,2,2015-01-20T20:39:15Z,Graphic Design
1260674,Learn Comic Book Color Flatting! (Coloring Assistant role),https://www.udemy.com/flatting/,0,946,3,6,All Levels,0.74,0.6666666667,2017-06-20T17:57:00Z,Graphic Design
1126016,Portrait Typography in Photoshop - Anyone can do Typography,https://www.udemy.com/portrait-typography-in-photoshop-anyone-can-do-typography/,95,941,2,26,Intermediate Level,0.3,2.5,2017-03-06T18:24:49Z,Graphic Design
406424,"Photoshop, Illustrator, InDesign & Graphic Design Principles",https://www.udemy.com/photoshop-illustrator-indesign-graphic-design-principles/,30,934,143,41,All Levels,0.17,12,2015-02-02T14:24:21Z,Graphic Design
380668,All-in-One Premium Design Course - Scratch to Pro+ Edition,https://www.udemy.com/worldclass-graphic-design/,200,919,57,56,All Levels,0.23,5.5,2015-02-20T00:15:41Z,Graphic Design
1171720,Learn to Create Deliverable Brand Identity Package,https://www.udemy.com/learn-to-create-deliverable-brand-identity-package/,20,915,5,15,Beginner Level,0.86,1,2017-04-13T00:51:27Z,Graphic Design
998580,Mobile App Design: From Beginner to Intermediate,https://www.udemy.com/mobile-app-design-from-beginner-to-intermediate/,140,896,21,108,Beginner Level,0.12,10,2017-02-20T17:42:07Z,Graphic Design
883828,T-Shirt Design Workshop 02: Mixed Media Design,https://www.udemy.com/t-shirt-design-workshop-part-2/,25,885,176,29,Beginner Level,0.4,2.5,2016-06-27T00:03:29Z,Graphic Design
79120,LaTeX for Professional Publications,https://www.udemy.com/learn-latex/,25,867,203,22,Beginner Level,0.43,3,2013-09-24T18:21:26Z,Graphic Design
1245356,Photoshop - Revelando os segredos das Fusões,https://www.udemy.com/curso-de-photoshop-gratuito/,20,858,25,17,Beginner Level,0.27,3.5,2017-06-08T11:10:08Z,Graphic Design
441106,"Photoshop tips and tricks, how to change clothes",https://www.udemy.com/changing-clothes-with-photoshop/,20,837,4,26,All Levels,0.2,2,2015-03-16T18:36:17Z,Graphic Design
530426,Become A Logo Designer,https://www.udemy.com/become-a-logo-designer/,95,827,50,39,All Levels,0.34,2.5,2015-07-14T16:07:03Z,Graphic Design
1190334,Course Bundle | Exploring Art : Silhouette & Linear Line Art,https://www.udemy.com/course-bundle-exploring-art-silhouette-linear-line-art/,80,827,1,15,All Levels,0.8,1,2017-04-24T16:52:39Z,Graphic Design
640428,Make tech circles in Adobe Illustrator in 30 minutes,https://www.udemy.com/make-tech-circles-in-adobe-illustrator-in-30-minutes/,200,821,15,5,All Levels,0.91,0.5333333333,2015-10-14T21:42:40Z,Graphic Design
121490,FullPage: The Complete Guide to Flat Websites,https://www.udemy.com/easy-flat-design/,20,817,14,13,All Levels,0.94,0.6333333333,2013-11-18T08:27:35Z,Graphic Design
609642,Ferramentas Visuais,https://www.udemy.com/ferramentasvisuais/,0,817,42,18,All Levels,0.94,5,2015-10-09T23:42:33Z,Graphic Design
314698,Learn Photoshop Quickly (For Bloggers & Web Images),https://www.udemy.com/pscourse/,80,806,53,28,All Levels,0.94,2.5,2014-10-08T22:31:26Z,Graphic Design
439968,Magazine Design: Start your own magazine in less than 24hrs,https://www.udemy.com/how-to-start-your-own-magazine/,20,802,10,30,Beginner Level,0.94,2,2015-03-22T20:27:01Z,Graphic Design
1223336,Photoshop Essentials - Uma Introdução Detalhada,https://www.udemy.com/photoshop-introducao/,0,800,39,24,All Levels,0.94,2.5,2017-05-22T09:58:21Z,Graphic Design
805882,Design bestselling T-shirts from Beginner to Expert.,https://www.udemy.com/t-shirt-design-from-beginner-to-expert-using-photoshop/,95,798,198,25,All Levels,0.94,0.6666666667,2016-04-06T20:48:07Z,Graphic Design
870936,Business Card and Letterhead Design in Adobe Illustrator,https://www.udemy.com/stationery/,200,797,30,37,Beginner Level,0.94,2,2016-08-10T17:31:33Z,Graphic Design
855764,Advance Learning Tools Corel Draw Graphics Design,https://www.udemy.com/advance-learning-tools-corel-draw-graphics-design/,40,797,13,70,All Levels,0.94,14,2016-05-31T21:27:22Z,Graphic Design
1100628,Canva: Design and Sell Your Own Professional Canva Designs,https://www.udemy.com/canva-design-and-sell-your-own-professional-graphic-designs/,200,793,26,52,Beginner Level,0.94,3,2017-03-02T00:59:33Z,Graphic Design
1164876,3DS MAX - Learn 3Ds MAX tutorial for Beginners in Urdu Hindi,https://www.udemy.com/learn-3ds-max-tutorial-for-beginners-in-urdu-hindi/,20,785,2,29,Beginner Level,0.94,4.5,2017-04-18T16:45:59Z,Graphic Design
431562,Photoshop: 5 Practical Techniques to Improve Your Skills,https://www.udemy.com/photoshop-5-practical-techniques-to-improve-your-skills/,20,780,5,5,All Levels,0.94,0.7166666667,2015-02-26T18:16:34Z,Graphic Design
1165588,The Art of Icon Design: Create Custom Flat Icon Designs,https://www.udemy.com/the-art-of-icon-design-create-custom-flat-icon-designs/,90,778,2,24,Intermediate Level,0.94,1.5,2017-04-04T15:04:21Z,Graphic Design
810234,Beginners Guide: Photoshop Poster/Artwork,https://www.udemy.com/do-it-yourself-learn-photoshop-postersflyers-creation/,20,775,5,6,Beginner Level,0.94,1,2016-04-02T05:26:22Z,Graphic Design
463354,Editorial Illustration Tutorial: From Drawing to Photoshop,https://www.udemy.com/editorial-illustration-illuminating-the-written-word/,45,774,39,35,All Levels,0.94,2.5,2015-04-08T16:57:23Z,Graphic Design
659340,Pic Monkey for Beginners - Graphic Design and Photo Editing,https://www.udemy.com/pic-monkey-101/,20,774,3,17,Expert Level,0.94,3,2015-11-08T22:12:37Z,Graphic Design
699380,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-3/,20,770,8,8,All Levels,0.94,1,2016-05-06T15:54:32Z,Graphic Design
971260,Logo Design - Design a Logo in Photoshop for beginners,https://www.udemy.com/logo-design-photoshop/,30,740,20,12,Beginner Level,0.94,0.5833333333,2016-12-02T18:27:20Z,Graphic Design
927186,Learn Blender 3D  - The introduction course,https://www.udemy.com/learn-blender-3d-in-under-2-hours-the-intro-course/,100,739,12,15,All Levels,0.94,1.5,2016-08-19T00:52:30Z,Graphic Design
231970,Drawing Perspective For Beginners,https://www.udemy.com/perspective-drawing-101/,150,736,50,44,All Levels,0.94,7.5,2016-03-20T21:38:48Z,Graphic Design
1027080,Logo Portfolio in 1 Hour in Wordpress,https://www.udemy.com/logoportfolio/,100,734,9,36,All Levels,0.94,1,2016-12-06T22:13:44Z,Graphic Design
445102,Converting Type to Outlines in Adobe InDesign,https://www.udemy.com/type-to-outlines-indesign/,20,725,1,12,All Levels,0.94,0.6333333333,2015-03-31T19:04:00Z,Graphic Design
657764,Digital Photo Manipulation Art And Cover Design In PhotoShop,https://www.udemy.com/digital-photo-manipulation-art-and-cover-design-in-photoshop/,50,721,7,35,Beginner Level,0.94,5,2016-03-28T17:56:10Z,Graphic Design
870368,Photoshop from Zero to Hero ( Arabic ),https://www.udemy.com/photoshop-arabic/,60,720,220,82,All Levels,0.94,12.5,2016-06-29T16:37:18Z,Graphic Design
636548,Kindle eBook Cover Design and Book Illustration Guide,https://www.udemy.com/kindle-ebook-cover-design/,120,715,16,20,All Levels,0.94,1,2015-11-06T17:27:45Z,Graphic Design
866796,Learn Blender 3D - The materials and texture course,https://www.udemy.com/learn-blender-3d-the-materials-and-texture-course/,200,711,48,105,Beginner Level,0.94,12.5,2016-08-08T22:30:17Z,Graphic Design
358998,Sketch 3: Design a mobile application from scratch,https://www.udemy.com/mobile-app-design/,45,709,14,31,All Levels,0.98,2.5,2014-12-08T10:43:52Z,Graphic Design
744696,Logo Design for Everybody,https://www.udemy.com/logo-design-for-everybody/,30,706,10,24,Beginner Level,0.94,5.5,2016-03-08T17:30:36Z,Graphic Design
803058,T-Shirt Design Workshop 01: Foundation,https://www.udemy.com/t-shirt-design-workshop-01-foundation/,25,690,162,19,Beginner Level,0.94,1,2016-03-25T20:50:23Z,Graphic Design
699382,Creating animation puzzles with Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-4/,20,679,5,9,All Levels,0.94,1,2016-05-30T18:02:47Z,Graphic Design
1226332,Aprende a utilizar Canva,https://www.udemy.com/aprende-a-utilizar-canva/,20,677,45,11,All Levels,0.94,0.6666666667,2017-05-28T16:09:00Z,Graphic Design
522784,Create an Accelerated Learning Flowchart with Watercolors,https://www.udemy.com/design-an-information-diet-plan-with-a-watercolor-flowchart/,200,668,5,16,Beginner Level,0.94,2.5,2015-06-08T17:56:38Z,Graphic Design
832870,Photo Editing in Photoshop - Beginner to Advanced in 1 Hour,https://www.udemy.com/photoshop-photo-editing/,20,662,5,21,All Levels,0.94,1,2016-05-09T01:17:58Z,Graphic Design
753774,Learn Advanced Photoshop Selections,https://www.udemy.com/learn-advanced-photoshop-selections/,25,661,4,10,Beginner Level,0.94,1.5,2016-02-07T22:55:27Z,Graphic Design
1142428,Photoshop CC 2017 Full Course,https://www.udemy.com/photoshop-cc-2017-full-course/,90,655,18,150,Intermediate Level,0.94,3.5,2017-04-25T17:12:10Z,Graphic Design
923902,Learn Photoshop for Design: 100% Practical Projects,https://www.udemy.com/photoshop-for-design-learn-banner-design-in-photoshop/,20,651,5,12,All Levels,0.94,0.6666666667,2016-08-08T17:51:02Z,Graphic Design
49553,Essential Skills for Designers - Masking,https://www.udemy.com/photoshop-masking/,45,646,30,25,All Levels,0.94,2,2013-05-11T17:38:32Z,Graphic Design
723818,Adobe Indesign CC Başlangıç,https://www.udemy.com/adobe-indesign-cc-baslangc/,0,637,21,22,Beginner Level,0.94,2.5,2016-01-14T18:52:21Z,Graphic Design
1146166,LaTeX A-Z: from beginner to advance in less than 3 hour,https://www.udemy.com/become-a-good-latex-user-to-create-professional-documents/,95,623,14,30,All Levels,0.94,3,2017-03-27T18:46:54Z,Graphic Design
855188,Photoshop Essentials: Designing FaceBook Graphics,https://www.udemy.com/photoshop-for-beginners-facebook-cover/,20,616,3,19,All Levels,0.94,1.5,2016-05-23T06:13:16Z,Graphic Design
338308,Master Graphic Design Using Photoshop with Rachael,https://www.udemy.com/become-a-master-of-photoshop-in-3-hours-guaranteed/,25,598,22,13,All Levels,0.94,1.5,2014-11-07T09:12:47Z,Graphic Design
579202,How to make Business Cards like a Pro,https://www.udemy.com/the-secrets-of-making-business-cards-like-a-pro/,20,593,3,13,Beginner Level,0.94,0.7,2015-08-11T19:07:52Z,Graphic Design
699376,Creating an animated greeting card via Google Slides,https://www.udemy.com/creating-an-animated-greeting-card-via-google-slides-2/,20,549,10,8,Intermediate Level,0.94,1,2016-04-12T01:24:14Z,Graphic Design
793000,Flat Design - Create Beautiful Flat Graphics In Photoshop,https://www.udemy.com/flat-design-graphics-photoshop/,20,545,13,23,All Levels,0.94,2,2016-03-20T20:57:08Z,Graphic Design
403764,Learn Sketch 3 Mobile App Design From Scratch,https://www.udemy.com/learn-sketch-3-graphic-design-from-scratch/,60,528,9,20,Beginner Level,0.94,1.5,2015-01-27T18:01:38Z,Graphic Design
1151342,How to Design Simple Promotional Materials in Photoshop,https://www.udemy.com/how-to-design-simple-promotional-materials-in-photoshop/,55,521,5,23,Beginner Level,0.94,2.5,2017-04-04T21:04:48Z,Graphic Design
508570,Step by Step Gif animation in Photoshop,https://www.udemy.com/step-by-step-gif-animation-in-photoshop/,20,518,2,17,All Levels,0.94,1,2015-06-08T18:40:03Z,Graphic Design
514496,Canva - Making Design Simple,https://www.udemy.com/design-with-canva/,20,509,4,15,Beginner Level,0.94,0.5333333333,2015-06-24T18:57:24Z,Graphic Design
220604,Pixelmator - Create Vector Graphics From Scratch,https://www.udemy.com/create-icons-and-shapes-from-scratch-using-pixelmator/,20,507,42,36,Intermediate Level,0.94,3,2014-09-19T00:58:59Z,Graphic Design
484896,Desktop Publishing 101: Simplified Editing,https://www.udemy.com/desktop-publishing-101-learn-editing-in-a-simplified-way/,20,507,9,9,All Levels,0.94,1,2015-04-28T17:01:32Z,Graphic Design
783438,Learn Photoshop Actions - Save time with repetitive tasks,https://www.udemy.com/photoshop-actions-increase-your-efficiency/,25,507,2,7,All Levels,0.94,0.6166666667,2016-03-08T22:05:33Z,Graphic Design
850426,Photoshop CC MasterClass,https://www.udemy.com/photoshop-cc-masterclass/,95,505,88,78,All Levels,0.94,11.5,2016-05-17T20:06:37Z,Graphic Design
1226182,Design Tickets and Vouchers in Photoshop and Illustrator,https://www.udemy.com/design-tickets-and-vouchers-in-photoshop-and-illustrator/,45,502,0,15,All Levels,0.15,2.5,2017-05-27T00:01:54Z,Graphic Design
379814,"Sketching: How to Draw People, Hands, Eyes, Buildings & Cars",https://www.udemy.com/sketching-drawing/,20,500,16,31,All Levels,0.62,2,2014-12-29T21:50:46Z,Graphic Design
661628,Logo Design: Mastering the Wordmark,https://www.udemy.com/wordmark/,20,500,29,17,Beginner Level,0.51,2,2015-11-09T19:30:18Z,Graphic Design
385662,Learn print production from start to finish,https://www.udemy.com/print-production/,35,494,6,16,Beginner Level,0.75,1,2015-05-04T20:50:35Z,Graphic Design
785328,Quickly Batch Export & Package Logo Files for Clients,https://www.udemy.com/quickly-batch-export-package-logo-files-for-clients/,20,489,10,5,Beginner Level,0.76,0.6833333333,2017-05-01T22:06:06Z,Graphic Design
429366,Become a Logo Designer: Guide to Complimentary Logo Software,https://www.udemy.com/become-a-logo-designer-guide-to-complimentary-logo-software/,35,485,9,21,Intermediate Level,0.07,2.5,2015-03-19T23:45:57Z,Graphic Design
374652,Sketch 3 - New Guide To iOS 8 Mobile App Design (2015),https://www.udemy.com/tutorial-design-youtube-app-ui-ux-sketch3-swift/,20,481,15,66,Intermediate Level,0.85,5.5,2015-01-05T10:45:15Z,Graphic Design
1197206,Illustrator CC MasterClass,https://www.udemy.com/illustrator-cc-masterclass/,95,462,50,86,All Levels,0.4,12,2017-05-02T16:41:21Z,Graphic Design
